node,distance
861,2357
862,1491
863,2781
864,1943
865,2670
866,2392
867,1795
868,3241
869,2663
870,2367
871,2563
872,2641
873,3273
874,2339
875,2888
876,2491
877,2467
878,3161
879,2863
880,2076
881,2324
882,2597
883,3450
884,2445
885,2010
886,1950
887,2226
888,2682
889,2544
890,2318
891,2639
892,2687
893,2470
894,1263
895,2837
896,2667
897,2215
898,2202
899,-1
900,2458
901,1969
902,2955
903,2285
904,2370
905,2091
906,2107
907,-1
908,1866
909,2468
910,2609
911,1746
912,1672
913,2228
914,2241
915,2787
916,2716
917,2290
918,3076
919,2132
920,3263
921,3329
922,3048
923,3820
924,2427
925,2258
926,441
927,2355
928,2925
929,2888
930,2102
931,2798
932,2663
933,2559
934,2178
935,2141
936,1474
937,2041
938,1459
939,2724
940,2782
941,3031
942,2915
943,1770
944,2176
945,2315
946,2729
947,2939
948,2233
949,2197
950,2362
951,2724
952,2262
953,2701
954,2246
955,1717
956,3016
957,1803
958,2132
959,1333
960,2754
961,2757
962,2420
963,2905
964,2173
965,2645
966,2322
967,2362
968,1155
969,2373
970,2719
971,1746
972,2513
973,2645
974,3228
975,3075
976,2116
977,3008
978,2754
979,2341
980,1814
981,2640
982,3226
983,2444
984,2697
985,2560
986,2562
987,1578
988,1623
989,2084
990,2709
991,2151
992,1561
993,2033
994,2162
995,1845
996,1747
997,2332
998,2033
999,2379
1000,2838
1001,2530
1002,2551
1003,3160
1004,2553
1005,2364
1006,1796
1007,2877
1008,2895
1009,2465
1010,2703
1011,1993
1012,2492
1013,2277
1014,1877
1015,2023
1016,2238
1017,2950
1018,2473
1019,2684
1020,-1
1021,1727
1022,2999
1023,2253
1024,2700
1025,2776
1026,2245
1027,1295
1028,2685
1029,1848
1030,1937
1031,2059
1032,3592
1033,1768
1034,2699
1035,2433
1036,2334
1037,2820
1038,2462
1039,2456
1040,2481
1041,2278
1042,2807
1043,2309
1044,2493
1045,3474
1046,1993
1047,2770
1048,2482
1049,2131
1050,2605
1051,2813
1052,2551
1053,1646
1054,2272
1055,2030
1056,2844
1057,2920
1058,2499
1059,1397
1060,2377
1061,3359
1062,1746
1063,2158
1064,2820
1065,2255
1066,1965
1067,2774
1068,2802
1069,1913
1070,3498
1071,2169
1072,2828
1073,1941
1074,2277
1075,3560
1076,1971
1077,2451
1078,1957
1079,1811
1080,2675
1081,2466
1082,1814
1083,2321
1084,2483
1085,3035
1086,2384
1087,2135
1088,2119
1089,2366
1090,2431
1091,1509
1092,2401
1093,2407
1094,3431
1095,2587
1096,2716
1097,3676
1098,2228
1099,2190
1100,2960
1101,2745
1102,3342
1103,2168
1104,2689
1105,2201
1106,2440
1107,2517
1108,2163
1109,2708
1110,2864
1111,2498
1112,2072
1113,3121
1114,2007
1115,2887
1116,2347
1117,2064
1118,3169
1119,1726
1120,1839
1121,2025
1122,2703
1123,2066
1124,2611
1125,2325
1126,1710
1127,2100
1128,2187
1129,2472
1130,1471
1131,3048
1132,2190
1133,2229
1134,2196
1135,2088
1136,2395
1137,2367
1138,2423
1139,2588
1140,2693
1141,2643
1142,2534
1143,3396
1144,2335
1145,2551
1146,1285
1147,1806
1148,2761
1149,3016
1150,2704
1151,3630
1152,1615
1153,2664
1154,2741
1155,2173
1156,3043
1157,1833
1158,2704
1159,1983
1160,3003
1161,2210
1162,2206
1163,2700
1164,1758
1165,2216
1166,2753
1167,1894
1168,2013
1169,2353
1170,3219
1171,2822
1172,3290
1173,2223
1174,2200
1175,3098
1176,1594
1177,2643
1178,2809
1179,1386
1180,1606
1181,2000
1182,2620
1183,2591
1184,2065
1185,2406
1186,2539
1187,1806
1188,2298
1189,2166
1190,2289
1191,2908
1192,1851
1193,3589
1194,2806
1195,2447
1196,3261
1197,2208
1198,2760
1199,2377
1200,2679
1201,2617
1202,2505
1203,2615
1204,2477
1205,2203
1206,3302
1207,1971
1208,2768
1209,2744
1210,2351
1211,2193
1212,2298
1213,2828
1214,2597
1215,1498
1216,2222
1217,2563
1218,2227
1219,2799
1220,2234
1221,2461
1222,2480
1223,2971
1224,2790
1225,2019
1226,2407
1227,2334
1228,2716
1229,2260
1230,2408
1231,2514
1232,2513
1233,-1
1234,2857
1235,2040
1236,2360
1237,2622
1238,2869
1239,1628
1240,1479
1241,3003
1242,2625
1243,2107
1244,2637
1245,1954
1246,1593
1247,2204
1248,2527
1249,2654
1250,2682
1251,2013
1252,2186
1253,2969
1254,-1
1255,1478
1256,1970
1257,2189
1258,1928
1259,1964
1260,2282
1261,1957
1262,1993
1263,2727
1264,2963
1265,2523
1266,2716
1267,2634
1268,2304
1269,1607
1270,2903
1271,1809
1272,4163
1273,1984
1274,2288
1275,1718
1276,2642
1277,2496
1278,2586
1279,1842
1280,1663
1281,2537
1282,2805
1283,3390
1284,2624
1285,2629
1286,2727
1287,2407
1288,2028
1289,2568
1290,1752
1291,2456
1292,2591
1293,2243
1294,2586
1295,-1
1296,2402
1297,2590
1298,2171
1299,2542
1300,2896
1301,1726
1302,1867
1303,1720
1304,3581
1305,2236
1306,2320
1307,1863
1308,2145
1309,3153
1310,2968
1311,2234
1312,2277
1313,2713
1314,2411
1315,1990
1316,3057
1317,2624
1318,1946
1319,2190
1320,2606
1321,2594
1322,1920
1323,2951
1324,2688
1325,2355
1326,1771
1327,3008
1328,3156
1329,2406
1330,2720
1331,2460
1332,2096
1333,2354
1334,1939
1335,2191
1336,2681
1337,2074
1338,3061
1339,2664
1340,2656
1341,2910
1342,3079
1343,1904
1344,3090
1345,2051
1346,2462
1347,2752
1348,2476
1349,3161
1350,2843
1351,2126
1352,2167
1353,2502
1354,2201
1355,1743
1356,2176
1357,2804
1358,2627
1359,2390
1360,2422
1361,1981
1362,2120
1363,2116
1364,1589
1365,2260
1366,1578
1367,2193
1368,2320
1369,2851
1370,2046
1371,2794
1372,2951
1373,2332
1374,2403
1375,2443
1376,2669
1377,2285
1378,2548
1379,2470
1380,3050
1381,2099
1382,2021
1383,2195
1384,2443
1385,2643
1386,2087
1387,2495
1388,1913
1389,3330
1390,2454
1391,2548
1392,2404
1393,2445
1394,2512
1395,2499
1396,2712
1397,2644
1398,1489
1399,1799
1400,2594
1401,2405
1402,2284
1403,-1
1404,2179
1405,1094
1406,2080
1407,1770
1408,2316
1409,2043
1410,2475
1411,2061
1412,2072
1413,1422
1414,2146
1415,2477
1416,2263
1417,2318
1418,2085
1419,2862
1420,2677
1421,2717
1422,2289
1423,2104
1424,2557
1425,2453
1426,2344
1427,2671
1428,2187
1429,2470
1430,2929
1431,1633
1432,2462
1433,2341
1434,2680
1435,-1
1436,2545
1437,1897
1438,2808
1439,2080
1440,2026
1441,2191
1442,2107
1443,2472
1444,1912
1445,2999
1446,2403
1447,2454
1448,1941
1449,2545
1450,2301
1451,2647
1452,2432
1453,2548
1454,2471
1455,1797
1456,2551
1457,2033
1458,2023
1459,1981
1460,2703
1461,1250
1462,2269
1463,2546
1464,2841
1465,2163
1466,1704
1467,1987
1468,2069
1469,2447
1470,2212
1471,2678
1472,3039
1473,2339
1474,2558
1475,2608
1476,1941
1477,1974
1478,2039
1479,2968
1480,1898
1481,2801
1482,2562
1483,2508
1484,3188
1485,1870
1486,2922
1487,2487
1488,2267
1489,2665
1490,2576
1491,2947
1492,2423
1493,2743
1494,3153
1495,2463
1496,2475
1497,1511
1498,2490
1499,2688
1500,2109
1501,2769
1502,2488
1503,2498
1504,2919
1505,2084
1506,1504
1507,2040
1508,2405
1509,2952
1510,2537
1511,2843
1512,2337
1513,2138
1514,2297
1515,1870
1516,2253
1517,1490
1518,2611
1519,1934
1520,2494
1521,3449
1522,2503
1523,2470
1524,2463
1525,2463
1526,2797
1527,2169
1528,2732
1529,1874
1530,1737
1531,2657
1532,2657
1533,1809
1534,1786
1535,2435
1536,2189
1537,3987
1538,2836
1539,3440
1540,2161
1541,2009
1542,2152
1543,2582
1544,2513
1545,2329
1546,2956
1547,1804
1548,2399
1549,2242
1550,1984
1551,1944
1552,2973
1553,2995
1554,2184
1555,1395
1556,1979
1557,2816
1558,2286
1559,1974
1560,3208
1561,1551
1562,2851
1563,2118
1564,2667
1565,1877
1566,1734
1567,1733
1568,2780
1569,2419
1570,3361
1571,2219
1572,3353
1573,2173
1574,905
1575,2217
1576,2504
1577,2462
1578,2666
1579,2103
1580,2470
1581,1668
1582,1966
1583,3059
1584,2676
1585,2108
1586,2743
1587,2319
1588,2923
1589,2195
1590,2171
1591,1995
1592,2643
1593,2334
1594,3278
1595,601
1596,2316
1597,1951
1598,3146
1599,1621
1600,2397
1601,2724
1602,2217
1603,2659
1604,3414
1605,1621
1606,-1
1607,2738
1608,2298
1609,2600
1610,2377
1611,2118
1612,2264
1613,1862
1614,2416
1615,2738
1616,2267
1617,2501
1618,2820
1619,2777
1620,2001
1621,2427
1622,2556
1623,2326
1624,2264
1625,1713
1626,3087
1627,2824
1628,2163
1629,1744
1630,1954
1631,2707
1632,2332
1633,2791
1634,1482
1635,2851
1636,2101
1637,3670
1638,2436
1639,2614
1640,1691
1641,1698
1642,2130
1643,1945
1644,2084
1645,1990
1646,2505
1647,2231
1648,2710
1649,2097
1650,2181
1651,2598
1652,3152
1653,2259
1654,3185
1655,2441
1656,2168
1657,2505
1658,2778
1659,-1
1660,2385
1661,3060
1662,2224
1663,2465
1664,2800
1665,3492
1666,2400
1667,1819
1668,2140
1669,2495
1670,2883
1671,2820
1672,1933
1673,2770
1674,2486
1675,2397
1676,3350
1677,2735
1678,1647
1679,2600
1680,2740
1681,2289
1682,2262
1683,2548
1684,3029
1685,2149
1686,1824
1687,2099
1688,2384
1689,2321
1690,2353
1691,2610
1692,1570
1693,1676
1694,3267
1695,2310
1696,2092
1697,2131
1698,2271
1699,2861
1700,2851
1701,1577
1702,3672
1703,2008
1704,2429
1705,2127
1706,1874
1707,2135
1708,2332
1709,2111
1710,2471
1711,2316
1712,3460
1713,2699
1714,2029
1715,1611
1716,2262
1717,2028
1718,1918
1719,2915
1720,1687
1721,1875
1722,2088
1723,2484
1724,2255
1725,2169
1726,2052
1727,2360
1728,2054
1729,2545
1730,1087
1731,2410
1732,2162
1733,2249
1734,2413
1735,2609
1736,2604
1737,2142
1738,2607
1739,2131
1740,1941
1741,2613
1742,2939
1743,2340
1744,2754
1745,2747
1746,3175
1747,2872
1748,2636
1749,1738
1750,2619
1751,2548
1752,2307
1753,-1
1754,1480
1755,2730
1756,2989
1757,1991
1758,1828
1759,3059
1760,3068
1761,2737
1762,3005
1763,-1
1764,2375
1765,2652
1766,2493
1767,-1
1768,2270
1769,1755
1770,3622
1771,2442
1772,2241
1773,1881
1774,2793
1775,846
1776,1985
1777,3003
1778,2295
1779,2641
1780,1726
1781,3415
1782,2609
1783,2096
1784,2332
1785,2989
1786,-1
1787,2028
1788,2167
1789,-1
1790,3265
1791,2245
1792,2777
1793,2489
1794,2199
1795,2548
1796,2280
1797,1981
1798,2200
1799,2538
1800,1810
1801,2076
1802,2819
1803,1883
1804,2064
1805,2600
1806,2568
1807,2784
1808,2731
1809,2629
1810,2671
1811,3377
1812,2545
1813,1510
1814,917
1815,2319
1816,2836
1817,2540
1818,2452
1819,2292
1820,2592
1821,2580
1822,2264
1823,-1
1824,2434
1825,2501
1826,2445
1827,2888
1828,2175
1829,3287
1830,2630
1831,2342
1832,2667
1833,2879
1834,2922
1835,2774
1836,2700
1837,2814
1838,2301
1839,2831
1840,2233
1841,2600
1842,2673
1843,3626
1844,2003
1845,1653
1846,2676
1847,2175
1848,2239
1849,3051
1850,2307
1851,2430
1852,2716
1853,2837
1854,2339
1855,2564
1856,2991
1857,2369
1858,2346
1859,2202
1860,3001
1861,2454
1862,2537
1863,2360
1864,-1
1865,3091
1866,2549
1867,1461
1868,2040
1869,2088
1870,2016
1871,2656
1872,2572
1873,849
1874,3142
1875,2502
1876,2637
1877,1139
1878,2197
1879,1848
1880,2368
1881,2041
1882,3176
1883,2451
1884,2730
1885,2316
1886,2471
1887,3631
1888,1982
1889,2904
1890,-1
1891,1128
1892,1656
1893,2133
1894,2460
1895,2246
1896,2476
1897,2004
1898,2752
1899,2425
1900,1850
1901,2189
1902,2353
1903,2528
1904,2171
1905,2579
1906,1097
1907,2496
1908,2245
1909,1995
1910,2014
1911,2092
1912,2248
1913,2676
1914,2369
1915,2432
1916,1989
1917,1736
1918,2422
1919,2413
1920,2638
1921,2795
1922,2553
1923,1375
1924,1579
1925,3023
1926,2868
1927,2826
1928,2086
1929,2776
1930,2529
1931,3339
1932,2137
1933,2534
1934,1889
1935,2323
1936,2543
1937,2014
1938,2536
1939,2527
1940,2676
1941,4105
1942,1670
1943,3002
1944,2920
1945,2202
1946,2631
1947,1968
1948,2020
1949,1775
1950,-1
1951,1951
1952,2630
1953,2800
1954,2043
1955,2099
1956,2854
1957,3294
1958,2842
1959,1364
1960,2031
1961,3087
1962,2410
1963,2267
1964,2212
1965,2527
1966,2844
1967,4024
1968,1907
1969,1908
1970,2570
1971,2652
1972,1575
1973,1709
1974,2379
1975,1713
1976,1690
1977,2704
1978,2408
1979,2182
1980,1808
1981,2292
1982,2701
1983,1582
1984,2551
1985,1346
1986,2157
1987,2204
1988,2285
1989,1764
1990,2460
1991,2283
1992,2635
1993,2924
1994,1901
1995,2454
1996,2118
1997,3094
1998,2084
1999,2347
2000,2276
2001,2724
2002,2191
2003,2765
2004,2219
2005,2768
2006,1961
2007,964
2008,2233
2009,2081
2010,1862
2011,2638
2012,2009
2013,1873
2014,2805
2015,2728
2016,2420
2017,2605
2018,2779
2019,3023
2020,1961
2021,2605
2022,2916
2023,2595
2024,2491
2025,2124
2026,2376
2027,2197
2028,1661
2029,3249
2030,2387
2031,3607
2032,2237
2033,2364
2034,-1
2035,2785
2036,1741
2037,2895
2038,2243
2039,2964
2040,2256
2041,2689
2042,2592
2043,1906
2044,2607
2045,2463
2046,1997
2047,2409
2048,2457
2049,2278
2050,1885
2051,2852
2052,2349
2053,2396
2054,2333
2055,2305
2056,3084
2057,2673
2058,1343
2059,2471
2060,2579
2061,2246
2062,2649
2063,2984
2064,2907
2065,2701
2066,2510
2067,2673
2068,2757
2069,2503
2070,2066
2071,2567
2072,-1
2073,2922
2074,3163
2075,1870
2076,2811
2077,1437
2078,2789
2079,1824
2080,2899
2081,2563
2082,2595
2083,2981
2084,2678
2085,2790
2086,1849
2087,2192
2088,2586
2089,2078
2090,2354
2091,2125
2092,2374
2093,2349
2094,2321
2095,2757
2096,2627
2097,2178
2098,2076
2099,2635
2100,3037
2101,2675
2102,1484
2103,2419
2104,2758
2105,1049
2106,1479
2107,1345
2108,3243
2109,2153
2110,3146
2111,2586
2112,2283
2113,2695
2114,1826
2115,3013
2116,1675
2117,2993
2118,2209
2119,2789
2120,2394
2121,2565
2122,2711
2123,3429
2124,2645
2125,2287
2126,3081
2127,2996
2128,2377
2129,2025
2130,1688
2131,2439
2132,1566
2133,2492
2134,2266
2135,2318
2136,3004
2137,2377
2138,2194
2139,3287
2140,3313
2141,1483
2142,2592
2143,2282
2144,2663
2145,1563
2146,2783
2147,2627
2148,2670
2149,1999
2150,2459
2151,3067
2152,2247
2153,3039
2154,2618
2155,2732
2156,2017
2157,2253
2158,2526
2159,2263
2160,1961
2161,1767
2162,2596
2163,2472
2164,2456
2165,2398
2166,-1
2167,2600
2168,2876
2169,2467
2170,2086
2171,2756
2172,2733
2173,1735
2174,2194
2175,2124
2176,3442
2177,2090
2178,2369
2179,2991
2180,2670
2181,1603
2182,2018
2183,2381
2184,2144
2185,2099
2186,2435
2187,3016
2188,1904
2189,2996
2190,-1
2191,2806
2192,3163
2193,2118
2194,3135
2195,1682
2196,2046
2197,1519
2198,2494
2199,2046
2200,2582
2201,2124
2202,2492
2203,1846
2204,2685
2205,2481
2206,1920
2207,2070
2208,2100
2209,3902
2210,2965
2211,2594
2212,1846
2213,2397
2214,2640
2215,2875
2216,1948
2217,2888
2218,2260
2219,2538
2220,2266
2221,3117
2222,3158
2223,2045
2224,2540
2225,2108
2226,2424
2227,1130
2228,1990
2229,2246
2230,2828
2231,2360
2232,2403
2233,2323
2234,2903
2235,2553
2236,2472
2237,2182
2238,2629
2239,2346
2240,2319
2241,2767
2242,2534
2243,3049
2244,2717
2245,2047
2246,2181
2247,1889
2248,2921
2249,2192
2250,2115
2251,2638
2252,3131
2253,4268
2254,2217
2255,3051
2256,2844
2257,1710
2258,2444
2259,2969
2260,2994
2261,2363
2262,2300
2263,2646
2264,2352
2265,2709
2266,2432
2267,2161
2268,1895
2269,2989
2270,1865
2271,2957
2272,2525
2273,2662
2274,2494
2275,2619
2276,2433
2277,2337
2278,2094
2279,2659
2280,2373
2281,2907
2282,1961
2283,2316
2284,3011
2285,3117
2286,2404
2287,1756
2288,2439
2289,2191
2290,2394
2291,694
2292,2132
2293,2311
2294,1951
2295,2895
2296,2749
2297,2409
2298,2552
2299,2571
2300,3017
2301,2154
2302,3649
2303,2093
2304,3514
2305,2601
2306,2700
2307,3053
2308,2075
2309,1404
2310,2291
2311,2720
2312,2979
2313,2330
2314,1977
2315,2587
2316,2800
2317,2884
2318,3724
2319,2861
2320,1950
2321,2057
2322,2673
2323,1851
2324,2211
2325,-1
2326,2448
2327,2652
2328,1906
2329,2726
2330,1810
2331,2083
2332,2548
2333,2146
2334,-1
2335,2432
2336,2259
2337,1078
2338,3325
2339,2729
2340,2147
2341,2466
2342,1643
2343,2338
2344,2334
2345,2151
2346,2386
2347,3085
2348,2207
2349,2442
2350,2773
2351,2410
2352,2680
2353,3124
2354,2048
2355,2290
2356,1981
2357,2334
2358,2364
2359,3077
2360,2564
2361,2195
2362,2456
2363,1976
2364,2161
2365,1718
2366,2338
2367,3275
2368,1967
2369,2039
2370,1296
2371,2483
2372,2439
2373,2354
2374,2474
2375,2031
2376,2739
2377,2348
2378,2146
2379,2494
2380,1414
2381,1610
2382,2725
2383,2650
2384,2466
2385,2579
2386,2149
2387,2961
2388,1959
2389,2157
2390,2279
2391,2371
2392,2436
2393,2639
2394,1615
2395,2073
2396,2642
2397,2129
2398,2102
2399,2131
2400,2059
2401,2734
2402,3387
2403,2607
2404,2235
2405,2384
2406,-1
2407,1667
2408,2172
2409,2931
2410,2848
2411,2222
2412,2416
2413,2196
2414,1819
2415,1908
2416,2175
2417,3068
2418,2957
2419,2863
2420,1910
2421,1529
2422,2539
2423,2584
2424,2067
2425,2801
2426,2618
2427,2553
2428,3046
2429,2094
2430,2376
2431,2598
2432,1854
2433,2334
2434,2152
2435,2470
2436,2091
2437,1229
2438,2325
2439,2914
2440,2722
2441,2067
2442,2981
2443,2437
2444,2228
2445,2129
2446,3304
2447,2017
2448,1999
2449,1471
2450,1937
2451,2232
2452,2071
2453,1963
2454,2978
2455,3019
2456,2436
2457,2237
2458,2068
2459,1885
2460,2123
2461,2366
2462,2425
2463,2802
2464,2398
2465,2431
2466,2670
2467,3091
2468,2334
2469,2334
2470,2493
2471,2556
2472,2391
2473,1631
2474,1825
2475,2957
2476,2641
2477,2294
2478,2382
2479,2348
2480,1245
2481,1834
2482,3345
2483,2620
2484,2472
2485,2455
2486,2157
2487,2242
2488,2419
2489,2241
2490,1958
2491,2255
2492,2387
2493,1699
2494,2084
2495,2487
2496,2852
2497,3555
2498,-1
