node,distance
948,2757
949,2769
950,2758
951,2093
952,2492
953,1944
954,2776
955,2637
956,2187
957,2493
958,1800
959,2324
960,2990
961,2022
962,2375
963,3320
964,2242
965,2878
966,2715
967,2085
968,2423
969,3528
970,2322
971,2578
972,2994
973,2446
974,2787
975,2435
976,2741
977,2651
978,3172
979,3043
980,1727
981,2135
982,1914
983,1082
984,2575
985,3208
986,2720
987,3013
988,2705
989,2766
990,2860
991,2437
992,2294
993,2765
994,2056
995,2497
996,2503
997,2584
998,2033
999,2722
1000,3139
1001,3250
1002,1561
1003,2137
1004,3114
1005,1629
1006,2807
1007,2538
1008,2588
1009,2584
1010,2735
1011,2265
1012,2540
1013,1382
1014,2382
1015,2952
1016,2713
1017,2453
1018,2419
1019,2868
1020,2646
1021,-1
1022,1536
1023,2303
1024,2793
1025,2562
1026,2543
1027,2650
1028,2820
1029,2766
1030,2452
1031,2805
1032,2393
1033,2157
1034,2522
1035,2292
1036,2447
1037,2054
1038,3060
1039,2810
1040,2782
1041,2826
1042,3295
1043,2546
1044,2727
1045,2837
1046,2609
1047,2125
1048,2944
1049,2738
1050,1526
1051,2777
1052,2064
1053,2711
1054,2581
1055,2412
1056,2271
1057,2870
1058,2367
1059,2754
1060,2688
1061,3080
1062,2472
1063,2616
1064,2899
1065,2233
1066,2392
1067,3256
1068,2678
1069,1985
1070,2586
1071,2546
1072,3210
1073,2421
1074,2286
1075,2884
1076,2459
1077,2883
1078,2712
1079,964
1080,1889
1081,2410
1082,2616
1083,2493
1084,2281
1085,3021
1086,2121
1087,1671
1088,3690
1089,2318
1090,2708
1091,2403
1092,2879
1093,2021
1094,2004
1095,3037
1096,1827
1097,2791
1098,2941
1099,2619
1100,2704
1101,2721
1102,2471
1103,2421
1104,2357
1105,2162
1106,2630
1107,3092
1108,2774
1109,3280
1110,2820
1111,2383
1112,1731
1113,2520
1114,3328
1115,2720
1116,2825
1117,2707
1118,2104
1119,3056
1120,2417
1121,2281
1122,2949
1123,2608
1124,2957
1125,2750
1126,2639
1127,2963
1128,2765
1129,3134
1130,2462
1131,2616
1132,2365
1133,2798
1134,2221
1135,2653
1136,3118
1137,2161
1138,2059
1139,2231
1140,3909
1141,3349
1142,2872
1143,1808
1144,2261
1145,3196
1146,2464
1147,2322
1148,2805
1149,2722
1150,3096
1151,2633
1152,2840
1153,2399
1154,1781
1155,2295
1156,3178
1157,2739
1158,3867
1159,2508
1160,2710
1161,3002
1162,2995
1163,2432
1164,1450
1165,2893
1166,3305
1167,3501
1168,1625
1169,3211
1170,2606
1171,2902
1172,2477
1173,2313
1174,2204
1175,2400
1176,3649
1177,2493
1178,2166
1179,2105
1180,2575
1181,2501
1182,2992
1183,2073
1184,2278
1185,-1
1186,2952
1187,2764
1188,1826
1189,2863
1190,2757
1191,2243
1192,2882
1193,3061
1194,3521
1195,3078
1196,2126
1197,3378
1198,2799
1199,2659
1200,1748
1201,2630
1202,3286
1203,2624
1204,2105
1205,3234
1206,2377
1207,2569
1208,3144
1209,3658
1210,1963
1211,2794
1212,2367
1213,2012
1214,3302
1215,2905
1216,2394
1217,3427
1218,2185
1219,2536
1220,3249
1221,2572
1222,1576
1223,2328
1224,1929
1225,2333
1226,2474
1227,3310
1228,2519
1229,3191
1230,2293
1231,2291
1232,2660
1233,1832
1234,3763
1235,2720
1236,2040
1237,3026
1238,1611
1239,2589
1240,3369
1241,2551
1242,2736
1243,1683
1244,2043
1245,2833
1246,3780
1247,2095
1248,2915
1249,2588
1250,3362
1251,2577
1252,2620
1253,2638
1254,2639
1255,2084
1256,2461
1257,2005
1258,3549
1259,2281
1260,2891
1261,2582
1262,2283
1263,2331
1264,3254
1265,2139
1266,3260
1267,3806
1268,2161
1269,2585
1270,1466
1271,2986
1272,1461
1273,2349
1274,2217
1275,2506
1276,2105
1277,2528
1278,2557
1279,2224
1280,2832
1281,2899
1282,3301
1283,3276
1284,2479
1285,2879
1286,2468
1287,2577
1288,3256
1289,2108
1290,3792
1291,3187
1292,2088
1293,2258
1294,2286
1295,2791
1296,-1
1297,2554
1298,2399
1299,2310
1300,2433
1301,2722
1302,2191
1303,2612
1304,2011
1305,2218
1306,2987
1307,2318
1308,3076
1309,2505
1310,2805
1311,2828
1312,2557
1313,2404
1314,1838
1315,3071
1316,3076
1317,2755
1318,3714
1319,3006
1320,2605
1321,2075
1322,3015
1323,2778
1324,2267
1325,3409
1326,3273
1327,3024
1328,2416
1329,2310
1330,570
1331,2810
1332,2258
1333,2937
1334,2296
1335,2504
1336,2004
1337,2809
1338,2418
1339,2547
1340,3181
1341,2428
1342,2071
1343,2869
1344,2398
1345,2390
1346,3018
1347,3407
1348,3122
1349,2794
1350,2974
1351,2609
1352,2761
1353,2081
1354,3339
1355,2312
1356,2425
1357,3145
1358,2922
1359,1949
1360,3544
1361,2304
1362,2563
1363,2113
1364,2616
1365,2511
1366,2686
1367,2937
1368,1950
1369,2351
1370,2387
1371,2526
1372,1777
1373,3176
1374,2613
1375,2142
1376,2801
1377,2638
1378,2257
1379,2763
1380,2872
1381,1842
1382,2856
1383,1914
1384,2969
1385,2671
1386,3431
1387,3177
1388,2685
1389,2415
1390,3193
1391,2320
1392,3920
1393,2167
1394,2417
1395,2632
1396,2503
1397,2311
1398,2361
1399,2839
1400,2562
1401,3180
1402,2699
1403,-1
1404,2541
1405,1671
1406,3048
1407,1815
1408,3167
1409,3382
1410,2800
1411,2761
1412,2395
1413,2123
1414,2166
1415,2553
1416,2943
1417,4287
1418,2763
1419,2486
1420,2927
1421,2401
1422,2941
1423,2124
1424,2954
1425,2646
1426,2755
1427,2990
1428,2390
1429,2874
1430,2766
1431,2901
1432,3466
1433,2706
1434,2411
1435,2379
1436,2935
1437,2146
1438,2126
1439,2280
1440,2981
1441,-1
1442,3362
1443,1851
1444,-1
1445,3110
1446,3853
1447,2323
1448,3552
1449,3309
1450,2360
1451,3212
1452,2600
1453,2265
1454,3428
1455,3004
1456,2579
1457,3256
1458,1826
1459,2555
1460,2736
1461,2989
1462,2684
1463,2804
1464,3696
1465,2609
1466,2198
1467,1912
1468,3284
1469,2155
1470,2296
1471,2755
1472,2981
1473,2186
1474,3059
1475,2809
1476,2402
1477,3592
1478,3011
1479,3014
1480,3542
1481,2334
1482,2615
1483,2567
1484,3304
1485,2331
1486,2147
1487,1687
1488,2647
1489,2035
1490,2785
1491,2788
1492,2845
1493,2727
1494,2461
1495,3052
1496,2362
1497,2177
1498,2833
1499,2604
1500,2832
1501,2960
1502,1535
1503,1826
1504,2213
1505,2830
1506,2745
1507,2886
1508,2149
1509,3138
1510,2003
1511,-1
1512,2947
1513,2309
1514,3131
1515,2816
1516,2636
1517,1976
1518,2290
1519,2862
1520,3017
1521,3059
1522,2511
1523,2376
1524,2327
1525,2706
1526,2089
1527,2324
1528,2540
1529,2617
1530,2712
1531,2433
1532,2613
1533,2764
1534,2920
1535,3258
1536,2651
1537,3532
1538,3157
1539,1916
1540,3101
1541,2409
1542,1468
1543,2371
1544,2591
1545,3134
1546,2654
1547,2626
1548,3728
1549,2533
1550,2696
1551,1541
1552,3286
1553,3335
1554,2028
1555,2500
1556,2456
1557,2527
1558,2603
1559,3131
1560,1850
1561,3061
1562,2797
1563,-1
1564,2896
1565,3430
1566,2710
1567,3049
1568,2540
1569,2725
1570,3571
1571,2961
1572,2451
1573,2557
1574,3224
1575,2733
1576,2579
1577,2980
1578,3080
1579,2911
1580,2407
1581,2628
1582,2045
1583,3988
1584,2938
1585,2255
1586,2742
1587,2029
1588,2385
1589,2043
1590,2687
1591,2549
1592,4129
1593,-1
1594,2141
1595,2560
1596,2273
1597,2763
1598,2350
1599,2829
1600,2756
1601,2144
1602,3422
1603,2770
1604,2560
1605,3335
1606,3054
1607,3416
1608,2332
1609,3448
1610,2379
1611,2948
1612,2676
1613,2475
1614,2631
1615,2628
1616,2680
1617,3788
1618,2365
1619,2744
1620,3160
1621,2270
1622,3268
1623,2331
1624,1759
1625,3105
1626,3060
1627,2376
1628,2966
1629,2577
1630,2648
1631,2492
1632,3308
1633,3172
1634,2427
1635,2751
1636,2551
1637,2559
1638,2360
1639,2773
1640,2702
1641,3471
1642,2713
1643,2010
1644,2875
1645,3062
1646,2679
1647,2788
1648,2369
1649,-1
1650,2879
1651,2606
1652,2449
1653,3436
1654,2474
1655,2422
1656,1897
1657,2818
1658,3100
1659,2904
1660,3033
1661,2410
1662,1983
1663,2837
1664,2862
1665,3420
1666,3058
1667,2075
1668,2312
1669,2413
1670,2834
1671,3423
1672,2991
1673,2697
1674,1753
1675,2921
1676,2773
1677,2973
1678,2975
1679,1949
1680,2277
1681,3003
1682,2320
1683,2934
1684,3040
1685,2072
1686,3258
1687,2269
1688,2869
1689,3790
1690,2415
1691,2465
1692,2791
1693,2602
1694,3352
1695,2405
1696,3015
1697,2142
1698,2437
1699,2402
1700,2597
1701,3767
1702,2947
1703,2466
1704,2798
1705,3146
1706,2358
1707,2372
1708,2712
1709,2063
1710,2583
1711,2721
1712,2809
1713,2450
1714,2321
1715,2531
1716,3310
1717,3119
1718,2657
1719,3751
1720,2575
1721,2364
1722,2372
1723,2613
1724,2579
1725,2480
1726,2317
1727,2892
1728,2871
1729,2893
1730,1151
1731,2463
1732,2509
1733,2457
1734,2715
1735,1951
1736,2442
1737,2893
1738,2848
1739,2585
1740,2574
1741,2489
1742,3519
1743,2810
1744,2532
1745,2517
1746,2883
1747,2311
1748,2058
1749,3515
1750,3171
1751,1793
1752,3048
1753,2204
1754,2587
1755,2918
1756,1822
1757,2200
1758,2992
1759,2921
1760,2546
1761,2592
1762,2895
1763,1950
1764,2522
1765,2474
1766,2635
1767,2721
1768,2390
1769,2325
1770,2752
1771,2943
1772,2786
1773,2605
1774,1927
1775,2756
1776,2254
1777,2754
1778,3081
1779,2226
1780,3014
1781,2556
1782,2234
1783,3083
1784,1487
1785,2519
1786,2827
1787,2726
1788,2830
1789,3309
1790,3180
1791,2767
1792,3055
1793,3037
1794,2575
1795,2893
1796,3167
1797,3297
1798,2917
1799,1980
1800,2154
1801,2697
1802,2325
1803,2799
1804,3267
1805,3077
1806,3046
1807,1997
1808,2151
1809,2585
1810,3013
1811,1954
1812,3559
1813,2192
1814,2121
1815,2775
1816,2722
1817,2104
1818,2285
1819,3526
1820,2231
1821,2594
1822,2839
1823,2008
1824,2581
1825,2032
1826,1985
1827,2862
1828,2325
1829,3310
1830,3026
1831,2991
1832,2012
1833,2792
1834,2477
1835,2209
1836,2479
1837,2296
1838,2767
1839,2603
1840,1358
1841,2683
1842,1608
1843,3261
1844,2528
1845,1338
1846,2735
1847,1788
1848,2181
1849,2996
1850,2542
1851,2858
1852,3942
1853,3847
1854,2396
1855,2301
1856,2815
1857,2675
1858,2116
1859,2001
1860,2450
1861,2515
1862,2906
1863,2315
1864,2071
1865,2638
1866,3053
1867,2699
1868,2713
1869,2373
1870,2261
1871,2352
1872,2517
1873,2518
1874,1960
1875,3031
1876,2634
1877,2761
1878,2525
1879,2687
1880,2470
1881,2604
1882,3615
1883,3286
1884,2472
1885,3595
1886,2892
1887,3082
1888,2536
1889,2138
1890,1749
1891,2256
1892,2543
1893,2746
1894,2563
1895,2463
1896,2524
1897,2811
1898,3051
1899,3451
1900,2522
1901,2551
1902,2944
1903,1858
1904,2332
1905,3083
1906,2742
1907,2891
1908,2913
1909,3230
1910,2600
1911,1582
1912,3129
1913,3073
1914,2668
1915,2754
1916,2840
1917,3189
1918,2538
1919,2427
1920,2353
1921,2503
1922,2930
1923,2293
1924,1644
1925,1968
1926,3395
1927,2855
1928,2778
1929,2726
1930,3558
1931,3109
1932,2657
1933,3683
1934,3311
1935,2579
1936,2488
1937,2755
1938,2306
1939,3060
1940,2029
1941,2712
1942,1992
1943,2456
1944,2977
1945,3241
1946,2857
1947,2360
1948,3075
1949,3153
1950,3623
1951,2325
1952,2200
1953,2377
1954,3107
1955,2424
1956,2263
1957,2191
1958,2132
1959,2478
1960,2253
1961,2398
1962,2116
1963,2215
1964,2797
1965,3281
1966,2632
1967,2360
1968,2487
1969,3589
1970,2171
1971,2596
1972,3795
1973,2282
1974,2829
1975,2741
1976,3404
1977,2519
1978,2154
1979,3024
1980,2991
1981,3201
1982,2977
1983,3454
1984,3055
1985,2940
1986,2244
1987,2304
1988,3067
1989,3000
1990,2758
1991,2768
1992,2959
1993,2593
1994,2849
1995,3387
1996,3181
1997,2033
1998,3165
1999,2802
2000,2870
2001,2764
2002,2867
2003,2526
2004,2623
2005,1958
2006,1815
2007,2219
2008,2581
2009,1827
2010,3440
2011,2674
2012,2702
2013,3374
2014,1692
2015,3283
2016,2616
2017,2326
2018,2349
2019,2612
2020,3128
2021,2281
2022,2374
2023,3158
2024,2720
2025,2417
2026,3308
2027,3334
2028,1806
2029,2504
2030,2243
2031,2838
2032,2990
2033,2140
2034,2559
2035,2578
2036,3154
2037,2239
2038,2421
2039,2682
2040,3465
2041,2625
2042,3178
2043,2707
2044,2630
2045,3349
2046,2915
2047,3001
2048,2570
2049,2544
2050,2583
2051,2770
2052,2910
2053,3165
2054,2071
2055,2383
2056,2165
2057,2695
2058,2863
2059,2521
2060,2579
2061,3099
2062,3149
2063,2870
2064,1880
2065,2319
2066,2411
2067,3078
2068,2727
2069,3199
2070,1854
2071,2437
2072,3647
2073,2090
2074,3077
2075,2468
2076,2581
2077,1995
2078,2508
2079,2217
2080,2502
2081,2697
2082,2446
2083,2659
2084,2843
2085,1490
2086,3331
2087,2466
2088,3039
2089,2754
2090,2951
2091,2619
2092,2882
2093,-1
2094,3120
2095,3076
2096,2546
2097,2434
2098,1828
2099,2752
2100,2768
2101,2565
2102,2416
2103,1809
2104,2573
2105,2161
2106,2871
2107,2458
2108,2394
2109,2249
2110,2245
2111,2736
2112,2817
2113,1506
2114,3161
2115,2321
2116,-1
2117,2365
2118,2537
2119,2478
2120,2871
2121,2391
2122,2523
2123,2280
2124,2626
2125,3210
2126,3013
2127,3211
2128,2759
2129,1825
2130,2873
2131,2574
2132,1750
2133,2136
2134,4451
2135,3030
2136,2100
2137,2248
2138,2021
2139,2334
2140,2824
2141,2358
2142,2339
2143,3541
2144,2216
2145,2737
2146,2156
2147,2666
2148,-1
2149,2443
2150,2782
2151,2435
2152,2803
2153,-1
2154,2545
2155,2272
2156,3067
2157,2465
2158,2539
2159,3475
2160,2839
2161,3234
2162,2003
2163,2739
2164,3283
2165,3094
2166,2278
2167,2383
2168,-1
2169,2762
2170,2454
2171,2300
2172,2458
2173,2641
2174,2845
2175,4088
2176,3086
2177,2592
2178,2343
2179,1410
2180,2841
2181,3332
2182,2606
2183,2254
2184,2848
2185,2854
2186,2722
2187,2514
2188,2691
2189,2717
2190,2292
2191,2089
2192,2833
2193,2704
2194,2386
2195,2693
2196,2893
2197,3046
2198,3812
2199,2293
2200,2429
2201,3335
2202,2384
2203,2311
2204,2436
2205,2438
2206,2134
2207,2776
2208,3580
2209,2876
2210,3108
2211,2771
2212,2775
2213,2704
2214,-1
2215,3123
2216,2864
2217,2799
2218,2716
2219,2344
2220,2128
2221,2511
2222,3360
2223,2395
2224,2612
2225,2482
2226,3573
2227,2934
2228,2608
2229,2723
2230,3047
2231,1962
2232,2195
2233,2680
2234,2513
2235,3136
2236,2732
2237,2564
2238,2463
2239,3249
2240,2350
2241,2821
2242,2483
2243,2950
2244,2329
2245,2546
2246,2151
2247,1696
2248,2956
2249,3544
2250,2563
2251,2688
2252,2405
2253,2089
2254,2468
2255,2793
2256,2677
2257,2422
2258,3099
2259,2439
2260,3690
2261,2361
2262,2411
2263,2252
2264,2820
2265,2167
2266,3621
2267,1525
2268,2728
2269,2066
2270,2635
2271,2336
2272,3004
2273,2703
2274,2087
2275,2452
2276,1823
2277,2113
2278,2990
2279,3150
2280,2378
2281,2618
2282,2426
2283,2279
2284,2450
2285,2348
2286,2506
2287,2237
2288,2570
2289,1741
2290,2840
2291,2351
2292,2549
2293,2576
2294,3337
2295,2397
2296,2100
2297,2113
2298,3201
2299,2967
2300,2763
2301,1731
2302,2546
2303,3132
2304,2827
2305,3211
2306,3320
2307,3030
2308,2723
2309,2777
2310,1702
2311,3352
2312,3183
2313,2707
2314,2434
2315,2877
2316,3415
2317,2744
2318,2213
2319,2708
2320,2427
2321,2728
2322,3296
2323,2569
2324,2968
2325,3049
2326,2650
2327,2800
2328,2700
2329,2731
2330,1389
2331,2451
2332,2915
2333,2238
2334,3164
2335,3138
2336,3420
2337,2991
2338,2349
2339,2287
2340,2953
2341,-1
2342,3067
2343,2466
2344,2361
2345,2818
2346,-1
2347,2938
2348,3668
2349,2757
2350,-1
2351,-1
2352,2599
2353,2852
2354,2553
2355,2955
2356,2461
2357,2537
2358,2663
2359,1065
2360,2105
2361,3056
2362,2775
2363,3108
2364,2796
2365,2143
2366,2054
2367,2034
2368,2131
2369,1964
2370,2417
2371,2790
2372,1851
2373,1423
2374,2181
2375,2992
2376,2845
2377,2081
2378,2899
2379,2574
2380,2712
2381,2013
2382,2599
2383,2696
2384,3113
2385,2420
2386,2535
2387,2391
2388,2098
2389,2791
2390,3216
2391,3217
2392,2560
2393,2916
2394,3265
2395,2189
2396,2588
2397,2582
2398,3013
2399,2710
2400,2528
2401,2227
2402,2651
2403,2646
2404,2807
2405,2648
2406,2672
2407,3286
2408,2439
2409,2237
2410,2756
2411,2723
2412,2862
2413,2208
2414,2747
2415,2559
2416,3459
2417,2325
2418,2049
2419,2842
2420,2579
2421,2211
2422,2778
2423,2708
2424,3392
2425,2707
2426,2891
2427,1854
2428,2765
2429,2249
2430,2698
2431,2191
2432,1217
2433,-1
2434,2847
2435,1857
2436,2343
2437,2524
2438,2575
2439,2522
2440,2511
2441,2921
2442,2942
2443,1742
2444,2300
2445,2054
2446,3106
2447,2044
2448,2946
2449,3268
2450,2565
2451,1944
2452,3068
2453,2203
2454,880
2455,2297
2456,3116
2457,1818
2458,3241
2459,2789
2460,2844
2461,3037
2462,1650
2463,3501
2464,3004
2465,2479
2466,2807
2467,3182
2468,2725
2469,2718
2470,3186
2471,3173
2472,1558
2473,2818
2474,2669
2475,2574
2476,2598
2477,2836
2478,2748
2479,2314
2480,3298
2481,2929
2482,2878
2483,2710
2484,3155
2485,2424
2486,2898
2487,2233
2488,2875
2489,2372
2490,2596
2491,3024
2492,3101
2493,2913
2494,2905
2495,3052
2496,2011
2497,2583
2498,2132
