node,distance
558,1684
559,2143
560,3261
561,2333
562,-1
563,1833
564,2074
565,3042
566,2308
567,2658
568,2890
569,1505
570,2224
571,1559
572,2613
573,1250
574,2506
575,2805
576,2080
577,2485
578,2264
579,2816
580,3174
581,2138
582,1980
583,1346
584,2367
585,2435
586,2004
587,2095
588,1921
589,2508
590,1986
591,2606
592,1962
593,2400
594,2237
595,1859
596,1886
597,2353
598,2315
599,2406
600,2104
601,2600
602,2138
603,3073
604,2952
605,2496
606,2065
607,2042
608,1891
609,1683
610,2086
611,1990
612,1706
613,3026
614,2035
615,2888
616,2685
617,2134
618,2429
619,1771
620,1665
621,2175
622,1931
623,2520
624,2278
625,2355
626,2541
627,3663
628,2724
629,2228
630,2139
631,2111
632,2092
633,2643
634,2007
635,2028
636,1931
637,2452
638,2617
639,2045
640,2016
641,2235
642,2552
643,1886
644,2143
645,3021
646,2162
647,2441
648,3050
649,2342
650,3659
651,2465
652,1454
653,1845
654,1967
655,2108
656,2703
657,2582
658,1394
659,-1
660,2526
661,2102
662,2459
663,2795
664,2722
665,2176
666,2718
667,2461
668,2148
669,1796
670,2164
671,2504
672,2205
673,2309
674,2089
675,3261
676,2714
677,1576
678,2477
679,1834
680,2012
681,2036
682,2624
683,1886
684,1148
685,2469
686,2360
687,2591
688,2084
689,1862
690,2570
691,1971
692,2281
693,2315
694,2282
695,1946
696,2401
697,2672
698,810
699,2055
700,1975
701,2547
702,2165
703,2919
704,2389
705,2164
706,2143
707,2363
708,2690
709,1988
710,2150
711,2741
712,2451
713,2130
714,2270
715,2334
716,2021
717,2154
718,1886
719,2472
720,1920
721,2558
722,2536
723,2966
724,2609
725,2040
726,1813
727,2299
728,2244
729,2396
730,1836
731,3342
732,2287
733,2275
734,2534
735,1449
736,2130
737,1903
738,1852
739,1987
740,2684
741,2335
742,1984
743,2747
744,2227
745,2018
746,1223
747,2528
748,2363
749,2565
750,2726
751,2718
752,2008
753,1963
754,2581
755,2259
756,2899
757,2213
758,2406
759,1821
760,2376
761,1988
762,2284
763,2451
764,2446
765,2165
766,2148
767,2075
768,2210
769,2487
770,3051
771,2793
772,2489
773,2392
774,1616
775,1893
776,1924
777,2441
778,2170
779,2680
780,1604
781,2373
782,2412
783,2029
784,1860
785,1349
786,2601
787,2505
788,2657
789,2129
790,1595
791,2206
792,1763
793,2426
794,1877
795,2533
796,2042
797,1888
798,1713
799,2383
800,1716
801,1995
802,2308
803,3803
804,2025
805,2322
806,2870
807,2852
808,2498
809,2661
810,2246
811,2681
812,2422
813,1968
814,2904
815,1668
816,3364
817,2099
818,1659
819,2081
820,2737
821,2285
822,1962
823,2208
824,2310
825,1373
826,2160
827,2875
828,2088
829,2052
830,3371
831,1747
832,2486
833,2087
834,-1
835,1882
836,2453
837,2104
838,2525
839,2651
840,2309
841,2733
842,3242
843,925
844,1090
845,2205
846,2208
847,3426
848,2016
849,1963
850,2462
851,1783
852,1748
853,1696
854,2395
855,3030
856,1275
857,2379
858,2055
859,1720
860,2826
861,1742
862,2386
863,2341
864,2172
865,2205
866,2479
867,2429
868,2234
869,2758
870,3003
871,2147
872,2554
873,-1
874,1955
875,2397
876,1512
877,2254
878,2101
879,2298
880,2399
881,1728
882,1493
883,2881
884,2003
885,491
886,1861
887,2277
888,2401
889,2157
890,1968
891,2249
892,2144
893,2051
894,2297
895,2659
896,2602
897,2054
898,1952
899,2974
900,1869
901,2259
902,2120
903,2317
904,1803
905,2851
906,1655
907,2515
908,1781
909,2176
910,1458
911,2350
912,2111
913,-1
914,3065
915,2310
916,2359
917,2223
918,1784
919,2414
920,1929
921,2247
922,2478
923,2829
924,2191
925,2492
926,2182
927,2564
928,2612
929,2326
930,1186
931,2228
932,2878
933,2242
934,2620
935,2962
936,2101
937,1614
938,2137
939,2519
940,1829
941,2201
942,1468
943,1820
944,1926
945,2123
946,2051
947,2629
948,2327
949,2983
950,1861
951,2000
952,2648
953,2956
954,2251
955,2985
956,2920
957,2564
958,2133
959,1649
960,2448
961,1953
962,2239
963,2211
964,1849
965,1847
966,1985
967,2149
968,2727
969,3061
970,1892
971,2269
972,2796
973,3138
974,2509
975,2733
976,2446
977,2496
978,2767
979,2410
980,2261
981,2174
982,2958
983,363
984,2190
985,1768
986,1231
987,2096
988,2105
989,2909
990,2159
991,2086
992,1703
993,1877
994,2751
995,2197
996,2768
997,1043
998,2798
999,2347
1000,1875
1001,1880
1002,1801
1003,2406
1004,2045
1005,2788
1006,2004
1007,1495
1008,562
1009,2438
1010,2250
1011,1859
1012,2415
1013,2359
1014,2098
1015,2288
1016,2205
1017,681
1018,2260
1019,3049
1020,2121
1021,2450
1022,1329
1023,2523
1024,2636
1025,2380
1026,2609
1027,883
1028,2500
1029,2196
1030,2136
1031,2206
1032,2412
1033,2436
1034,2127
1035,2047
1036,1000
1037,2196
1038,2431
1039,1750
1040,1980
1041,2330
1042,2134
1043,2481
1044,2364
1045,3620
1046,2866
1047,3003
1048,2041
1049,2773
1050,1585
1051,2642
1052,2666
1053,2469
1054,1866
1055,1828
1056,2263
1057,2232
1058,2438
1059,1781
1060,1862
1061,2957
1062,1001
1063,2451
1064,1308
1065,2654
1066,2695
1067,1744
1068,3385
1069,2635
1070,1737
1071,2492
1072,2500
1073,1270
1074,1665
1075,2328
1076,2059
1077,2580
1078,2857
1079,2117
1080,1471
1081,3086
1082,2642
1083,1995
1084,2425
1085,2225
1086,2440
1087,2145
1088,1859
1089,1430
1090,2091
1091,2104
1092,1937
1093,2401
1094,2486
1095,1944
1096,2486
1097,3011
1098,2392
1099,806
1100,2466
1101,2264
1102,2439
1103,1289
1104,1576
1105,3283
1106,2003
1107,2219
1108,1862
1109,1821
1110,2145
1111,1836
1112,2576
1113,1812
1114,3236
1115,1562
1116,2304
1117,959
1118,1918
1119,2210
1120,2435
1121,2800
1122,2141
1123,1921
1124,1696
1125,1723
1126,1881
1127,2249
1128,1853
1129,1642
1130,2648
1131,1357
1132,2051
1133,2243
1134,1917
1135,2118
1136,2199
1137,2412
1138,1658
1139,2247
1140,1396
1141,2071
1142,1623
1143,1797
1144,2463
1145,1957
1146,2313
1147,1974
1148,2655
1149,2616
1150,2180
1151,2507
1152,3061
1153,2709
1154,1993
1155,1484
1156,1855
1157,1592
1158,2432
1159,2338
1160,1806
1161,2528
1162,2592
1163,2350
1164,2171
1165,2324
1166,2711
1167,2460
1168,2485
1169,1648
1170,2143
1171,1766
1172,2154
1173,2690
1174,2097
1175,2595
1176,2344
1177,2065
1178,1928
1179,1884
1180,2296
1181,1949
1182,2681
1183,1917
1184,2061
1185,1644
1186,2077
1187,2419
1188,2480
1189,1688
1190,1880
1191,3173
1192,2090
1193,2118
1194,-1
1195,2664
1196,2598
1197,1836
1198,2375
1199,2568
1200,2400
1201,1661
1202,2050
1203,2707
1204,2193
1205,2632
1206,2563
1207,3309
1208,1765
1209,1999
1210,2789
1211,2695
1212,2135
1213,2335
1214,2214
1215,2300
1216,2749
1217,2209
1218,2453
1219,2603
1220,2717
1221,2607
1222,2928
1223,4111
1224,1780
1225,2049
1226,2320
1227,2423
1228,2064
1229,1745
1230,1100
1231,2372
1232,1158
1233,3019
1234,2985
1235,2251
1236,2023
1237,2325
1238,1729
1239,2647
1240,2614
1241,1824
1242,2268
1243,2361
1244,2574
1245,1658
1246,3069
1247,2246
1248,2562
1249,2098
1250,2307
1251,2182
1252,2173
1253,1873
1254,1523
1255,2191
1256,2421
1257,2081
1258,2453
1259,2488
1260,1418
1261,1891
1262,2849
1263,2831
1264,2295
1265,2034
1266,1993
1267,2612
1268,1283
1269,1684
1270,2582
1271,2152
1272,2541
1273,2479
1274,2704
1275,1504
1276,2036
1277,-1
1278,2258
1279,1914
1280,2236
1281,2468
1282,2445
1283,1486
1284,1870
1285,1662
1286,2366
1287,1997
1288,1768
1289,2364
1290,2427
1291,2501
1292,2658
1293,2644
1294,1818
1295,2513
1296,1097
1297,2170
1298,2728
1299,2310
1300,2040
1301,2864
1302,2372
1303,2546
1304,3525
1305,2667
1306,2664
1307,2319
1308,3263
1309,2106
1310,2324
1311,3329
1312,2125
1313,2275
1314,2344
1315,2233
1316,1921
1317,2393
1318,1568
1319,2469
1320,1743
1321,2476
1322,1882
1323,1502
1324,1540
1325,2324
1326,2398
1327,988
1328,2535
1329,2697
1330,1839
1331,2055
1332,2655
1333,1354
1334,2405
1335,2123
1336,1860
1337,2118
1338,2488
1339,2098
1340,1799
1341,1819
1342,2390
1343,1668
1344,1956
1345,2234
1346,2333
1347,2141
1348,2590
1349,2432
1350,3150
1351,2660
1352,1264
1353,2092
1354,2321
1355,2749
1356,1482
1357,2316
1358,2325
1359,1813
1360,2332
1361,2578
1362,2565
1363,2921
1364,1938
1365,2144
1366,2150
1367,1646
1368,2128
1369,2563
1370,2432
1371,2034
1372,2457
1373,2307
1374,2665
1375,1918
1376,2077
1377,2007
1378,2534
1379,2411
1380,2576
1381,2194
1382,2238
1383,2146
1384,-1
1385,1751
1386,2138
1387,2102
1388,1415
1389,2200
1390,2131
1391,2514
1392,2499
1393,2614
1394,2321
1395,2244
1396,1646
1397,2396
1398,1890
1399,2336
1400,2804
1401,1710
1402,2323
1403,2461
1404,2128
1405,1921
1406,2389
1407,2755
1408,2192
1409,2125
1410,2153
1411,2046
1412,3511
1413,2389
1414,2135
1415,1690
1416,2703
1417,1124
1418,2008
1419,2568
1420,2078
1421,1692
1422,-1
1423,2104
1424,2421
1425,2661
1426,1890
1427,3136
1428,1529
1429,2014
1430,2228
1431,2205
1432,2311
1433,2264
1434,1497
1435,1926
1436,2149
1437,2013
1438,2251
1439,2032
1440,2147
1441,2392
1442,1735
1443,2229
1444,2454
1445,2367
1446,2737
1447,2171
1448,2229
1449,2479
1450,1876
1451,1905
1452,2621
1453,2143
1454,2848
1455,2183
1456,2089
1457,1797
1458,2308
1459,2273
1460,1610
1461,1393
1462,1735
1463,1516
1464,2751
1465,1734
1466,1947
1467,1971
1468,2048
1469,2677
1470,2378
1471,2155
1472,1979
1473,383
1474,2248
1475,2642
1476,1739
1477,2097
1478,2132
1479,2287
1480,2466
1481,2608
1482,-1
1483,2450
1484,2892
1485,1749
1486,2536
1487,2433
1488,2795
1489,2656
1490,3130
1491,3260
1492,2427
1493,1762
1494,2601
1495,2420
1496,2182
1497,2238
1498,2655
1499,1946
1500,1908
1501,2554
1502,2512
1503,3138
1504,2645
1505,1915
1506,1440
1507,1937
1508,2209
1509,2571
1510,1692
1511,2321
1512,2812
1513,2125
1514,1680
1515,2333
1516,2019
1517,1499
1518,2093
1519,2416
1520,-1
1521,2637
1522,2918
1523,1900
1524,2453
1525,1073
1526,2628
1527,1259
1528,2151
1529,2114
1530,1899
1531,1632
1532,2231
1533,2225
1534,1489
1535,2440
1536,2303
1537,2489
1538,3492
1539,1909
1540,2863
1541,3384
1542,2037
1543,2538
1544,2424
1545,2439
1546,1815
1547,2108
1548,2606
1549,3459
1550,2065
1551,1900
1552,2282
1553,2168
1554,2973
1555,1354
1556,1937
1557,659
1558,1990
1559,1132
1560,-1
1561,1597
1562,2173
1563,2489
1564,1933
1565,2182
1566,2769
1567,2308
1568,2494
1569,2093
1570,2294
1571,1829
1572,2742
1573,2416
1574,2545
1575,2300
1576,2667
1577,2071
1578,1325
1579,1986
1580,2254
1581,2696
1582,2149
1583,1955
1584,1630
1585,2222
1586,1952
1587,2626
1588,4002
1589,1665
1590,1694
1591,2162
1592,2416
1593,2633
1594,2406
1595,2379
1596,2409
1597,1890
1598,2337
1599,2862
1600,2370
1601,1319
1602,2486
1603,-1
1604,2405
1605,1232
1606,1978
1607,2860
1608,1611
1609,2209
1610,1672
1611,2011
1612,2506
1613,2238
1614,3093
1615,1968
1616,3102
1617,1639
1618,1860
1619,1340
1620,1798
1621,3257
1622,1982
1623,2005
1624,1884
1625,2459
1626,2488
1627,2102
1628,3007
1629,1623
1630,1256
1631,3210
1632,2374
1633,2031
1634,2212
1635,1704
1636,2334
1637,2949
1638,2340
1639,2946
1640,2215
1641,2172
1642,2280
1643,2446
1644,2521
1645,2224
1646,1533
1647,1843
1648,1633
1649,2413
1650,1553
1651,2684
1652,2094
1653,1872
1654,2317
1655,1830
1656,1915
1657,2296
1658,2193
1659,3031
1660,2948
1661,1649
1662,2398
1663,1745
1664,2514
1665,1681
1666,2392
1667,2210
1668,2331
1669,1632
1670,1603
1671,1597
1672,1670
1673,2174
1674,2623
1675,2305
1676,1945
1677,1754
1678,2398
1679,2742
1680,2604
1681,2687
1682,2337
1683,2481
1684,1901
1685,1877
1686,2301
1687,1901
1688,2402
1689,3361
1690,2258
1691,1808
1692,1954
1693,1858
1694,1917
1695,2245
1696,2140
1697,1797
1698,1991
1699,1799
1700,2096
1701,2012
1702,2408
1703,2373
1704,2619
1705,1816
1706,1605
1707,2732
1708,2130
1709,2184
1710,3056
1711,1536
1712,1353
1713,2566
1714,2077
1715,3202
1716,1761
1717,1653
1718,2061
1719,2104
1720,2631
1721,2039
1722,2444
1723,2168
1724,2356
1725,1574
1726,2523
1727,2216
1728,2356
1729,2174
1730,2612
1731,2272
1732,1573
1733,2550
1734,1661
1735,1606
1736,764
1737,2373
1738,5237
1739,2210
1740,1553
1741,1430
1742,1858
1743,2689
1744,1867
1745,1943
1746,1552
1747,2555
1748,3021
1749,2067
1750,2800
1751,2585
1752,1682
1753,2392
1754,1568
1755,2788
1756,2710
1757,2058
1758,1906
1759,2387
1760,1636
1761,2435
1762,1901
1763,1740
1764,1425
1765,2218
1766,2239
1767,2514
1768,1764
1769,1935
1770,1971
1771,2250
1772,2025
1773,1731
1774,-1
1775,2040
1776,2240
1777,1812
1778,2309
1779,1904
1780,3154
1781,1820
1782,2266
1783,1771
1784,2397
1785,2213
1786,1904
1787,2822
1788,1916
1789,2539
1790,2095
1791,2108
1792,1502
1793,2118
1794,1436
1795,2681
1796,2151
1797,1784
1798,2022
1799,2207
1800,1807
1801,2352
1802,1802
1803,1225
1804,2172
1805,2544
1806,2378
1807,2215
1808,1684
1809,2034
1810,2144
1811,1307
1812,2121
1813,1469
1814,2706
1815,2612
1816,2021
1817,1921
1818,1908
1819,2156
1820,1982
1821,1591
1822,1818
1823,2286
1824,2642
1825,2854
1826,2337
1827,1966
1828,2529
1829,2358
1830,2255
1831,2356
1832,2648
1833,2275
1834,2393
1835,2196
1836,2701
1837,2125
1838,3048
1839,2297
1840,2131
1841,1807
1842,2612
1843,2375
1844,1893
1845,2273
1846,2122
1847,1918
1848,1850
1849,2163
1850,2875
1851,2057
1852,1444
1853,1655
1854,2111
1855,1714
1856,2518
1857,2151
1858,1822
1859,3033
1860,1651
1861,2541
1862,2152
1863,2650
1864,2151
1865,2418
1866,2003
1867,2066
1868,3077
1869,2521
1870,1320
1871,1889
1872,2439
1873,1371
1874,2943
1875,1916
1876,1867
1877,1688
1878,2950
1879,-1
1880,2048
1881,2182
1882,2285
1883,2290
1884,1668
1885,2092
1886,1945
1887,3459
1888,1930
1889,2161
1890,2102
1891,2103
1892,3019
1893,1568
1894,2002
1895,1998
1896,1624
1897,1571
1898,2263
1899,1986
1900,2396
1901,2278
1902,3301
1903,2322
1904,3602
1905,1655
1906,2322
1907,2289
1908,1959
1909,1775
1910,2081
1911,1061
1912,1854
1913,2505
1914,2003
1915,1545
1916,2224
1917,2050
1918,1913
1919,2188
1920,1612
1921,1601
1922,945
1923,2069
1924,1964
1925,2516
1926,2753
1927,2176
1928,2221
1929,1851
1930,2039
1931,2204
1932,2884
1933,3369
1934,2103
1935,1438
1936,1882
1937,3124
1938,2252
1939,2673
1940,2658
1941,2426
1942,1678
1943,2690
1944,2039
1945,2011
1946,2332
1947,2589
1948,1960
1949,2732
1950,2331
1951,2349
1952,2163
1953,2259
1954,2578
1955,1798
1956,1949
1957,2575
1958,2820
1959,2360
1960,2211
1961,2946
1962,1982
1963,2221
1964,2010
1965,2153
1966,2848
1967,2444
1968,3104
1969,3170
1970,-1
1971,1132
1972,1503
1973,2292
1974,2181
1975,2397
1976,2643
1977,1456
1978,2631
1979,1804
1980,1588
1981,1886
1982,1832
1983,2480
1984,2465
1985,1825
1986,2413
1987,2844
1988,-1
1989,1369
1990,2926
1991,2529
1992,1908
1993,1772
1994,2456
1995,1527
1996,2197
1997,2040
1998,2304
1999,2233
